epoch,train_loss,val_loss
0,2.8247613e+08,2.501907e+08
1,2.4637574e+08,2.3334704e+08
2,2.2562717e+08,2.6038718e+08
3,2.1531614e+08,2.3017008e+08
4,2.1243026e+08,2.1336136e+08
5,2.3312058e+08,2.054739e+08
6,1.94805e+08,2.0873654e+08
7,2.0594216e+08,2.0205462e+08
8,1.5111648e+08,2.0567085e+08
9,1.3256551e+08,1.989228e+08
10,1.3511995e+08,1.9925755e+08
